施設種別,地区,保育園名,所在地,緯度,経度,種別,電話番号,入園可能月齢,保育年齢別定員　0歳,保育年齢別定員　1歳,保育年齢別定員　2歳,保育年齢別定員　3歳,保育年齢別定員　4歳,保育年齢別定員　5歳,保育年齢別定員　合計,短時間保育開始時間,短時間保育終了時間,標準時間開始時間,標準時間終了時間,延長保育対象月齢,延長保育,休園日,運営事業者(指定管理者),保育園ホームページ
,,ありんこ保育園,東京都福生市加美平1-17-7,35.750211,139.327292,,042-551-2032,,,,,,,,,,,,,,,,,
,,福生多摩幼稚園小規模保育園乳幼児部ひよこ（小規模保育事業）,東京都福生市本町22-3,35.739442,139.327921,,042-513-0139,,,,,,,,,,,,,,,,,
,,ちゃいれっく福生駅前保育園（小規模保育事業）,東京都福生市東町4-8,35.74218,139.328166,,042-551-8823,,,,,,,,,,,,,,,,,
清瀬市立う梅園第1第2第3学童クラブ,清瀬市,,東京都清瀬市梅園2-9-38,35.771999,139.505174,,042-492-5606,小学校1年生～6年生,,,,,,,,,,,,,無,,,
清瀬市立清明小第1第2学童クラブ,清瀬市,,東京都清瀬市旭が丘2-8-1　,35.796885,139.539993,,042-492-5602,小学校1年生～6年生,,,,,,,,,,,,,無,,,
清瀬市立四小学童クラブ,清瀬市,,東京都清瀬市中里2-1471,35.783236,139.510435,,042-492-3955,小学校1年生～6年生,,,,,,,,,,,,,無,,,
清瀬市立八小第1第2学童クラブ,清瀬市,,東京都清瀬市中清戸4-1070,35.787303,139.530847,,042-492-5535,小学校1年生～6年生,,,,,,,,,,,,,無,,,
清瀬市立竹丘第1第２学童クラブ,清瀬市,,東京都清瀬市竹丘1-15-11,35.767616,139.511404,,042-492-6767,小学校1年生～6年生,,,,,,,,,,,,,無,,,
清瀬市立芝山小第1第2学童クラブ,清瀬市,,東京都清瀬市元町2-16-8,35.775359,139.511204,,042-491-0878,小学校1年生～6年生,,,,,,,,,,,,,無,,,
清瀬市立清瀬小第1第2学童クラブ,清瀬市,,東京都清瀬市中里5-741,35.785211,139.525606,,042-493-5408,小学校1年生～6年生,,,,,,,,,,,,,無,,,
清瀬市立三小第1第2学童クラブ,清瀬市,,東京都清瀬市竹丘1-15-4,35.768568,139.509927,,042-492-5622,小学校1年生～6年生,,,,,,,,,,,,,無,,,
清瀬市立中清戸第1第2学童クラブ,清瀬市,,東京都清瀬市中清戸1-556-1,35.775051,139.528458,,042-493-3940,小学校1年生～6年生,,,,,,,,,,,,,無,,,
清瀬市立十小学童クラブ,清瀬市,,東京都中清戸1-454-14,35.775148,139.527536,,042-493-4350,,,,,,,,,,,,,,,,,
清瀬市立第１保育園,清瀬市,,東京都清瀬市松山3-1-73,35.76854,139.513793,認定公立保育所,042-491-0152,0歳から,,,,,,,,,,,,,有,,,
清瀬市立第３保育園,清瀬市,,東京都清瀬市旭が丘3-755-1,35.798149,139.539049,認定公立保育所,042-492-5600,0歳から,,,,,,,,,,,,,有,,,
清瀬市立第７保育園,清瀬市,,東京都清瀬市竹丘1-15-11,35.76747739,139.5114895,認定公立保育所,042-492-4616,1歳から,,,,,,,,,,,,,有,,,
清瀬市立乳児保育園,清瀬市,,東京都清瀬市梅園2-9-38,35.7723,139.505231,認定公立保育所,042-492-5603,0歳から,,,,,,,,,,,,,有,,,
駅前乳児保育園,清瀬市,,東京都清瀬市元町1-4-17,35.774459,139.520659,認定公立保育所,042-492-4185,0歳から,,,,,,,,,,,,,有,,,
清瀬上宮保育園,清瀬市,,東京都清瀬市竹丘3-8-1,35.766485,139.502184,認定私立保育所,042-492-4015,0歳から,,,,,,,,,,,,,有,,,
のしお保育園,清瀬市,,東京都清瀬市野塩5-249,35.775625,139.498258,認定私立保育所,042-493-4550,0歳から,,,,,,,,,,,,,無,,,
中清戸保育園,清瀬市,,東京都清瀬市下清戸1-21-3,35.7789537,139.5357242,認定私立保育所,042-494-1772,0歳から,,,,,,,,,,,,,有,,,
すみれ保育園,清瀬市,,東京都清瀬市中里3-1731-8,35.779377,139.516684,認定私立保育所,042-493-0509,0歳から,,,,,,,,,,,,,無,,,
すみれ保育園分園,清瀬市,,東京都清瀬市松山2-2-15,35.76980066,139.5161346,認定私立保育所,042-495-4145,0歳から,,,,,,,,,,,,,無,,,
きよせ保育園,清瀬市,,東京都清瀬市上清戸2-5-40,35.779072,139.520273,認定私立保育所,042-491-1301,0歳から,,,,,,,,,,,,,無,,,
きよせ保育園分園,清瀬市,,東京都清瀬市上清戸2-6-6,35.78044708,139.5217755,認定私立保育所,042-497-3047,0歳から,,,,,,,,,,,,,無,,,
せせらぎ保育園,清瀬市,,東京都清瀬市中里1-1704,35.78171,139.515078,認定私立保育所,042-497-9777,0歳から,,,,,,,,,,,,,無,,,
"清瀬どろんこ
保育園",清瀬市,,東京都清瀬市松山3-1-24,35.770975,139.510062,認定私立保育所,042-494-8166,0歳から,,,,,,,,,,,,,無,,,
"のしお一丁目
保育園",清瀬市,,東京都清瀬市野塩1-322-1,35.77911577,139.4999206,認定私立保育所,042-492-1411,0歳から,,,,,,,,,,,,,有,,,
"メリーポピンズ
清瀬ルーム",清瀬市,,東京都清瀬市松山1-40-2,35.76883172,139.5171004,認定私立保育所,042-497-1692,0歳から,,,,,,,,,,,,,無,,,
"中里どろんこ
保育園",清瀬市,,東京都清瀬市中里6-25-1,35.770975,139.510062,認定私立保育所,042-497-8718,0歳から,,,,,,,,,,,,,有,,,
"認定こども園
ひかり",清瀬市,,東京都清瀬市旭が丘2-5-3,35.7956185,139.5400653,認定こども園（幼稚園型）,042-491-2218,3歳から,,,,,,,,,,,,,無,,,
ピッコロルーム,清瀬市,,東京都清瀬市元町2-18-10,35.77591503,139.5126367,認定私立保育所,042-497-1234,0歳から,,,,,,,,,,,,,有,,,
"ゆりかごファースト
スクール",清瀬市,,東京都清瀬市元町1-8-35,35.7729873,139.5198868,認定私立保育所,042-496-0330,1歳から,,,,,,,,,,,,,無,,,
ちゃいるど保育園,清瀬市,,東京都清瀬市上清戸2-5-36,35.7795198,139.5198005,認定私立保育所,042-496-7788,1歳から,,,,,,,,,,,,,無,,,
"あいあい
ちびっこルーム",清瀬市,,東京都清瀬市竹丘3-2-61,35.769071,139.5037031,認定私立保育所,042-497-2308,0歳から,,,,,,,,,,,,,無,,,
なかよし保育園,清瀬市,,東京都清瀬市竹丘3-1-1,35.76791273,139.5062184,認定私立保育所,042-491-3114,0歳から,,,,,,,,,,,,,無,,,
,,さいかち学童クラブ（さいかち地区児童館内）,東京都武蔵村山市緑が丘１４６0,35.74377366,139.4057509,,042-565-0758,,,,,,,,,,,,,,,,,
,,雷塚学童クラブ（雷塚小学校敷地内）,東京都武蔵村山市学園４‐６‐２,35.7462351,139.402201,,042-564-1666,,,,,,,,,,,,,,,,,
,,大南学童クラブ（大南地区児童館）,東京都武蔵村山市大南５‐１‐６９,35.7356643,139.4058927,,042-562-3242,,,,,,,,,,,,,,,,,
,,山王森学童クラブ（山王森児童館内）,東京都武蔵村山市三ツ藤３‐６‐１0,35.7557664,139.3718201,,042-560-3037,,,,,,,,,,,,,,,,,
,,中藤学童クラブ（中藤地区児童館内）,東京都武蔵村山市中藤３‐１６,35.7569449,139.4005981,,042-565-0111,,,,,,,,,,,,,,,,,
,,残堀・伊奈平学童クラブ第一・第二（残堀・伊奈平地区児童館内）,東京都武蔵村山市残堀１‐６0‐３,35.7462565,139.3751507,,042-560-0770,,,,,,,,,,,,,,,,,
,,三ツ木学童クラブ（第二小学校内）,東京都武蔵村山市三ツ木２‐１２‐２,35.7577968,139.3738893,,042-560-5198,,,,,,,,,,,,,,,,,
,,西大南学童クラブ第一・第二（第七小学校内）,東京都武蔵村山市大南２‐７８‐１,35.7398998,139.4017096,,042-562-8761,,,,,,,,,,,,,,,,,
,,中原学童クラブ（第十小学校内）,東京都武蔵村山市残堀５‐１00‐１,35.7530166,139.3667068,,042-560-0803,,,,,,,,,,,,,,,,,
,,学園学童クラブ（第九小学校内）,東京都武蔵村山市学園１‐８５‐１,35.7479708,139.3941767,,042-567-0508,,,,,,,,,,,,,,,,,
,,本町学童クラブ（第一小学校内）,東京都武蔵村山市本町１‐１‐１１,35.7546976,139.3880798,,042-561-7905,,,,,,,,,,,,,,,,,
,,市立つみき保育園,東京都武蔵村山市学園３‐１２‐１,35.7477322,139.4041286,,042-563-3842,,,,,,,,,,,,,,,,,
,,あゆみ保育園,東京都武蔵村山市中藤５‐８‐１,35.7564007,139.4079641,,042-564-9766,,,,,,,,,,,,,,,,,
,,育成会ひまわり保育園,東京都武蔵村山市大南３‐９４‐１,35.7352837,139.4035429,,042-564-3544,,,,,,,,,,,,,,,,,
,,育成会めぐみ保育園,東京都武蔵村山市大南１‐３３‐３,35.7415578,139.3979738,,042-565-3765,,,,,,,,,,,,,,,,,
,,きし保育園,東京都武蔵村山市岸１‐５‐１１,35.7615572,139.366726,,042-560-9922,,,,,,,,,,,,,,,,,
,,聖光三ツ藤保育園,東京都武蔵村山市三ツ藤３‐３６‐１0,35.7548387,139.3717202,,042-560-3564,,,,,,,,,,,,,,,,,
,,聖光緑が丘保育園,東京都武蔵村山市緑が丘１６１0,35.7453993,139.4080116,,042-564-3965,,,,,,,,,,,,,,,,,
,,つむぎ保育園,東京都武蔵村山市伊奈平５‐６６,35.7385991,139.3741788,,042-560-0088,,,,,,,,,,,,,,,,,
,,みらい保育園,東京都武蔵村山市大南１‐８‐１,35.7424937,139.3941518,,042-562-3232,,,,,,,,,,,,,,,,,
,,まどか保育園,東京都武蔵村山市本町３‐４0‐３,35.7585553,139.3815219,,042-560-1855,,,,,,,,,,,,,,,,,
,,ムサシ保育園,東京都武蔵村山市緑が丘１７３２‐１,35.7420525,139.407909,,042-561-3959,,,,,,,,,,,,,,,,,
,,村山中藤保育園「櫻」,東京都武蔵村山市中央１‐２８‐１,35.7532034,139.3899491,,042-562-3141,,,,,,,,,,,,,,,,,
,,村山中藤保育園「白樺」,東京都武蔵村山市残堀４‐９0‐１,35.7495948,139.3673374,,042-520-7151,,,,,,,,,,,,,,,,,
,,お伊勢の森児童館,東京都武蔵村山市中央２‐１１７‐１,35.7508371,139.393285,,042-564-5594,,,,,,,,,,,,,,,,,
,,中藤地区児童館,東京都武蔵村山市中藤３‐１６,35.75697596,139.4007701,,042-565-0111,,,,,,,,,,,,,,,,,
,,大南地区児童館,東京都武蔵村山市大南５‐１‐６９,35.7356643,139.4058927,,042-562-3242,,,,,,,,,,,,,,,,,
,,さいかち地区児童館,東京都武蔵村山市緑が丘１４６0,35.74377366,139.4057509,,042-565-0758,,,,,,,,,,,,,,,,,
,,山王森児童館,東京都武蔵村山市三ツ藤３‐６‐１0,35.7557664,139.3718201,,042-560-3037,,,,,,,,,,,,,,,,,
,,残堀・伊奈平地区児童館,東京都武蔵村山市残堀１‐６0‐３,35.7462565,139.3751507,,042-560-0770,,,,,,,,,,,,,,,,,
,,大道児童遊園,東京都武蔵村山市岸１‐２0‐４,35.7605351,139.366226,,,,,,,,,,,,,,,,,,,
,,岸三丁目児童遊園,東京都武蔵村山市岸３‐１２‐１９,35.76313991,139.3703565,,,,,,,,,,,,,,,,,,,
,,中原一丁目児童遊園,東京都武蔵村山市中原１‐６‐２８,35.75813174,139.3660837,,,,,,,,,,,,,,,,,,,
,,中原三丁目北児童遊園,東京都武蔵村山市中原３‐７‐１２,35.75956827,139.3610626,,,,,,,,,,,,,,,,,,,
,,中原三丁目中央児童遊園,東京都武蔵村山市中原３‐２２‐６,35.75710438,139.3591207,,,,,,,,,,,,,,,,,,,
,,中原三丁目南児童遊園,東京都武蔵村山市中原３‐２９‐２,35.75545449,139.3585843,,,,,,,,,,,,,,,,,,,
,,中原経塚向児童遊園,東京都武蔵村山市中原３‐３0‐４９,35.7552107,139.3578225,,,,,,,,,,,,,,,,,,,
,,中原児童遊園,東京都武蔵村山市中原２‐１0‐３１,35.75957263,139.3631172,,,,,,,,,,,,,,,,,,,
,,伊奈平四丁目児童遊園,東京都武蔵村山市伊奈平４‐１８‐１,35.73770183,139.3767938,,,,,,,,,,,,,,,,,,,
,,伊奈平五丁目児童遊園,東京都武蔵村山市伊奈平５‐８‐７,35.74173381,139.373205,,,,,,,,,,,,,,,,,,,
,,伊奈平五丁目東児童遊園,東京都武蔵村山市伊奈平５‐８‐１９,35.74189708,139.3736073,,,,,,,,,,,,,,,,,,,
,,伊奈平五丁目南児童遊園,東京都武蔵村山市伊奈平５‐１５‐８,35.74107416,139.3735456,,,,,,,,,,,,,,,,,,,
,,宿児童遊園,東京都武蔵村山市三ツ木２‐９‐９,35.75868024,139.3730628,,,,,,,,,,,,,,,,,,,
,,三ツ木一丁目児童遊園,東京都武蔵村山市三ツ木１‐２５‐９,35.75493862,139.3758684,,,,,,,,,,,,,,,,,,,
,,残堀二丁目児童遊園,東京都武蔵村山市残堀２‐１４‐７,35.7458766,139.373323,,,,,,,,,,,,,,,,,,,
,,残堀四丁目児童遊園,東京都武蔵村山市残堀４‐８0‐２１,35.74809921,139.3675375,,,,,,,,,,,,,,,,,,,
,,残堀五丁目児童遊園,東京都武蔵村山市残堀５‐６２‐４６,35.75149287,139.370555,,,,,,,,,,,,,,,,,,,
,,残堀児童遊園,東京都武蔵村山市残堀２‐２２‐２,35.74774438,139.3722367,,,,,,,,,,,,,,,,,,,
,,馬場児童遊園,東京都武蔵村山市本町２‐３４‐１６,35.75693896,139.3824452,,,,,,,,,,,,,,,,,,,
,,横田児童遊園,東京都武蔵村山市本町４‐４１‐５,35.7586443,139.3865826,,,,,,,,,,,,,,,,,,,
,,神明児童遊園,東京都武蔵村山市神明２‐４８‐１７,35.75477754,139.4010061,,,,,,,,,,,,,,,,,,,
,,中砂児童遊園,東京都武蔵村山市神明１‐１１,35.75208277,139.4014889,,,,,,,,,,,,,,,,,,,
,,中藤一丁目児童遊園,東京都武蔵村山市中藤１‐１５‐１,35.75539354,139.3999413,,,,,,,,,,,,,,,,,,,
,,向山児童遊園,東京都武蔵村山市神明２‐１１0‐１,35.75479278,139.4064993,,,,,,,,,,,,,,,,,,,
,,アタゴ松児童遊園,東京都武蔵村山市三ツ藤１‐３0‐５,35.75249417,139.3780035,,,,,,,,,,,,,,,,,,,
,,順礼塚児童遊園,東京都武蔵村山市三ツ藤１‐３１‐１,35.75264219,139.3776092,,,,,,,,,,,,,,,,,,,
,,三ツ藤三丁目児童遊園,東京都武蔵村山市三ツ藤３‐２‐３0,35.75509316,139.3742645,,,,,,,,,,,,,,,,,,,
,,三ツ藤三丁目東児童遊園,東京都武蔵村山市三ツ藤３‐５１‐２７,35.75375014,139.3737522,,,,,,,,,,,,,,,,,,,
,,三ツ藤児童遊園,東京都武蔵村山市三ツ藤１‐３４‐１0,35.75134049,139.3774456,,,,,,,,,,,,,,,,,,,
,,ハケ下児童遊園,東京都武蔵村山市三ツ藤３‐４６‐１６,35.75391775,139.3730897,,,,,,,,,,,,,,,,,,,
,,学園一丁目児童遊園,東京都武蔵村山市学園１‐３６‐１,35.74804914,139.3919134,,,,,,,,,,,,,,,,,,,
,,学園四丁目児童遊園,東京都武蔵村山市学園４‐２２‐２３,35.7438085,139.4010919,,,,,,,,,,,,,,,,,,,
,,学園四丁目西児童遊園,東京都武蔵村山市学園４‐３‐２,35.74514515,139.3985975,,,,,,,,,,,,,,,,,,,
,,学園四丁目東児童遊園,東京都武蔵村山市学園４‐３６‐６,35.7428272,139.4020234,,,,,,,,,,,,,,,,,,,
,,学園児童遊園,東京都武蔵村山市学園１‐７0‐５,35.74652097,139.3948478,,,,,,,,,,,,,,,,,,,
,,新海道児童遊園,東京都武蔵村山市榎２‐７７‐３,35.7418354,139.3920465,,,,,,,,,,,,,,,,,,,
,,大南一丁目児童遊園,東京都武蔵村山市大南１‐４３‐３,35.7402357,139.3982321,,,,,,,,,,,,,,,,,,,
,,大南一丁目中央児童遊園,東京都武蔵村山市大南１‐１１６‐９,35.7381525,139.3960708,,,,,,,,,,,,,,,,,,,
,,大南一丁目中央北児童遊園,東京都武蔵村山市大南１‐１１７‐３７,35.73852261,139.3958777,,,,,,,,,,,,,,,,,,,
,,大南一丁目南児童遊園,東京都武蔵村山市大南１‐１６５‐５0,35.7349085,139.3964356,,,,,,,,,,,,,,,,,,,
,,大南三丁目児童遊園,東京都武蔵村山市大南３‐１１７‐３８,35.73415518,139.401108,,,,,,,,,,,,,,,,,,,
,,大南四丁目児童遊園,東京都武蔵村山市大南４‐９‐１３,35.73378069,139.4077331,,,,,,,,,,,,,,,,,,,
,,大南五丁目児童遊園,東京都武蔵村山市大南５‐５‐２３,35.73659583,139.409844,,,,,,,,,,,,,,,,,,,
,,西大南児童遊園,東京都武蔵村山市大南３‐４‐１0,35.73727293,139.4009042,,,,,,,,,,,,,,,,,,,
,,東大南児童遊園,東京都武蔵村山市大南４‐１３,35.7348061,139.4070537,,,,,,,,,,,,,,,,,,,
子育て,,稲城市立第三保育園,稲城市坂浜1012番地の2,,,,042-331-0802,,,,,,,,,,,7:00,19:00,,,,,
子育て,,稲城市立第四保育園,稲城市大丸607番地の2,,,,042-377-5258,,,,,,,,,,,7:00,19:00,,,,,
子育て,,稲城市立第五保育園,稲城市平尾1187番地の3,,,,042-331-3817,,,,,,,,,,,7:00,19:00,,,,,
子育て,,稲城市立第六保育園,稲城市大丸82番地の4,,,,042-377-6249,,,,,,,,,,,7:00,19:00,,,,,
子育て,,私立ひらお保育園,稲城市平尾三丁目1番地の23,,,,042-331-5019,,,,,,,,,,,7:00,19:00,,,,,
子育て,,私立松葉保育園,稲城市矢野口2065番地,,,,042-377-3184,,,,,,,,,,,7:00,19:00,,,,,
子育て,,私立向陽台保育園,稲城市向陽台五丁目8番地,,,,042-378-7790,,,,,,,,,,,7:00,19:00,,,,,
子育て,,私立城山保育園,稲城市向陽台六丁目4番地,,,,042-378-4680,,,,,,,,,,,7:00,20:00,,,,,
子育て,,私立もみの木保育園長峰,稲城市長峰二丁目10番地,,,,042-331-7505,,,,,,,,,,,7:00,19:00,,,,,
子育て,,私立若葉台バオバブ保育園,稲城市若葉台四丁目17番地,,,,042-331-6258,,,,,,,,,,,7:00,19:00,,,,,
子育て,,私立もみの木保育園若葉台,稲城市若葉台一丁目54番地,,,,042-350-6300,,,,,,,,,,,7:00,19:00,,,,,
子育て,,私立中島ゆうし保育園,稲城市矢野口256番地,,,,042-377-3725,,,,,,,,,,,7:00,19:00,,,,,
子育て,,私立城山保育園南山,稲城市百村1461番地の1,,,,042-401-6442,,,,,,,,,,,7:00,20:00,,,,,
子育て,,私立本郷ゆうし保育園,稲城市東長沼2115番地の2,,,,042-401-6951,,,,,,,,,,,7:00,19:00,,,,,
認定こども園,,子どもの森（チャイルドケアセンター）,稲城市矢野口1759番地,,,,042-370-2880,,,,,,,,,,,7:30,18:30,,,,,
認定こども園,,子どもの森（矢の口幼稚園長時間保育）,稲城市矢野口1753番地,,,,042-377-7654,,,,,,,,,,,7:30,18:30,,,,,
東京都認証保育所,,ピノキオ幼児舎稲城園,稲城市東長沼3107番地の1,,,,042-379-1880,,,,,,,,,,,7:00,20:00,,,,,
東京都認証保育所,,稲城雲母（きらら）保育園,稲城市大丸1025番地の3,,,,042-379-7720,,,,,,,,,,,7:00,21:00,,,,,
東京都認証保育所,,アスクやのくち保育園,稲城市矢野口387番地の1,,,,042-370-7521,,,,,,,,,,,7:30,22:00,,,,,
東京都認証保育所,,ラフ・クルー若葉台保育園,稲城市若葉台二丁目4番地の4,,,,042-350-1179,,,,,,,,,,,7:00,20:30,,,,,
東京都認証保育所,,メリーポピンズ稲城ルーム,稲城市百村1623番地の1,,,,042-377-2416,,,,,,,,,,,7:00,20:00,,,,,
東京都認証保育所,,保育ルームフェリーチェ稲城長沼園,稲城市東長沼566番地の1,,,,042-379-1158,,,,,,,,,,,7:30,21:00,,,,,
東京都認証保育所,,京王キッズプラッツよみうりランド,稲城市矢野口4015番地の1,,,,042-378-5007,,,,,,,,,,,7:00,20:00,,,,,
幼稚園,,私立青葉幼稚園,稲城市矢野口645番地,,,,042-378-1217,,,,,,,,,,,8:30,14:00,,,,,
幼稚園,,私立コマクサ幼稚園,稲城市大丸68番地の1,,,,042-377-1454,,,,,,,,,,,8:50,14:00,,,,,
幼稚園,,私立駒沢女子短期大学付属こまざわ幼稚園,稲城市向陽台三丁目3番地,,,,042-378-6966,,,,,,,,,,,9:00,14:00,,,,,
幼稚園,,私立はなぶさ幼稚園,稲城市平尾二丁目9番地の11,,,,042-331-1711,,,,,,,,,,,9:00,14:00,,,,,
幼稚園,,私立平尾わかば幼稚園,稲城市平尾三丁目7番地の5,,,,042-331-5511,,,,,,,,,,,8:30,14:00,,,,,
幼稚園,,私立矢の口幼稚園,稲城市矢野口1753番地,,,,042-377-7654,,,,,,,,,,,9:00,13:30,,,,,
幼稚園,,私立梨花幼稚園,稲城市押立392番地,,,,042-377-6807,,,,,,,,,,,8:30,17:00,,,,,
学童クラブ,,稲城市第二文化センター学童クラブ,稲城市矢野口1780番地,,,,042-379-9573,,,,,,,,,,,学校下校時,19:00,,,,,
学童クラブ,,稲城市第四文化センター学童クラブ,稲城市東長沼271番地,,,,042-377-4406,,,,,,,,,,,学校下校時,18:00,,,,,
学童クラブ,,稲城市第一小学校学童クラブ,稲城市東長沼956番地,,,,042-379-5606,,,,,,,,,,,学校下校時,19:00,,,,,
学童クラブ,,稲城市第二小学校学童クラブ,稲城市坂浜590番地,,,,042-331-5774,,,,,,,,,,,学校下校時,18:00,,,,,
学童クラブ,,稲城市第四小学校学童クラブ,稲城市押立1250番地,,,,042-377-9076,,,,,,,,,,,学校下校時,18:00,,,,,
学童クラブ,,稲城市第六小学校学童クラブ,稲城市大丸2110番地,,,,042-378-8711,,,,,,,,,,,学校下校時,18:00,,,,,
学童クラブ,,稲城市向陽台小学校学童クラブ,稲城市向陽台三丁目2番地,,,,042-378-5990,,,,,,,,,,,学校下校時,18:00,,,,,
学童クラブ,,稲城市城山小学校学童クラブ,稲城市向陽台六丁目17番地,,,,042-379-5100,,,,,,,,,,,学校下校時,18:00,,,,,
学童クラブ,,稲城市長峰小学校学童クラブ,稲城市長峰二丁目8番地,,,,042-331-4151,,,,,,,,,,,学校下校時,18:00,,,,,
学童クラブ,,稲城市若葉台小学校学童クラブ,稲城市若葉台四丁目5番地,,,,042-331-9590,,,,,,,,,,,学校下校時,18:00,,,,,
学童クラブ,,稲城市平尾小学校学童クラブ,稲城市平尾三丁目1番地の3,,,,042-331-4700,,,,,,,,,,,学校下校時,18:00,,,,,
学童クラブ,,稲城市南山小学校学童クラブ,稲城市矢野口3635番地,,,,042-378-2287,,,,,,,,,,,学校下校時,19:00,,,,,
学童クラブ,,学童クラブ矢野口こどもクラブ,稲城市矢野口853番地の1,,,,042-377-0201,,,,,,,,,,,学校下校時,19:00,,,,,
学童クラブ,,学童クラブ子どもの森,稲城市矢野口1761番地（第二文化センター向かい）,,,,042-379-8500,,,,,,,,,,,学校下校時,19:00,,,,,
学童クラブ,,本郷学童クラブ,稲城市東長沼2115番地の2,,,,042-370-3200,,,,,,,,,,,学校下校時,19:00,,,,,
児童館,,本郷児童館,稲城市東長沼2115番地の2,,,,042-378-6500,,,,,,,,,,,9:00,17:00,,,,,
児童館,,稲城市立第二児童館,稲城市矢野口1780番地,,,,042-379-9573,,,,,,,,,,,9:00,17:00,,,,,
児童館,,稲城市立第三児童館,稲城市平尾一丁目20番地の5,,,,042-331-0230,,,,,,,,,,,9:00,17:00,,,,,
児童館,,稲城市立第四児童館,稲城市東長沼271番地,,,,042-377-4406,,,,,,,,,,,9:00,17:00,,,,,
児童館,,稲城市立城山児童館,稲城市向陽台六丁目7番地,,,,042-379-5411,,,,,,,,,,,9:00,17:00,,,,,
子育て支援,,稲城市子ども家庭支援センター,稲城市向陽台三丁目2番地,,,,042-370-0106,,,,,,,,,,,8:30,17:15,,,,,
子育て支援,,稲城市子ども家庭支援センター本郷分室,稲城市東長沼2115番地の2,,,,042-378-6366,,,,,,,,,,,8:30,17:15,,,,,
小学校,,稲城市立第一小学校,稲城市東長沼956番地,,,,042-377-1661,,,,,,,,,,,8:15,16:45,,,,,
小学校,,稲城市立第二小学校,稲城市坂浜590番地,,,,042-331-5709,,,,,,,,,,,8:15,16:45,,,,,
小学校,,稲城市立第三小学校,稲城市大丸100番地,,,,042-377-9077,,,,,,,,,,,8:15,16:45,,,,,
小学校,,稲城市立第四小学校,稲城市押立1250番地,,,,042-377-4443,,,,,,,,,,,8:15,16:45,,,,,
小学校,,稲城市立第六小学校,稲城市大丸2110番地,,,,042-378-3521,,,,,,,,,,,8:15,16:45,,,,,
小学校,,稲城市立第七小学校,稲城市矢野口1901番地の2,,,,042-377-0351,,,,,,,,,,,8:15,16:45,,,,,
小学校,,稲城市立向陽台小学校,稲城市向陽台三丁目2番地,,,,042-378-6101,,,,,,,,,,,8:15,16:45,,,,,
小学校,,稲城市立城山小学校,稲城市向陽台六丁目17番地,,,,042-379-0700,,,,,,,,,,,8:15,16:45,,,,,
小学校,,稲城市立長峰小学校,稲城市長峰二丁目8番地,,,,042-331-3111,,,,,,,,,,,8:15,16:45,,,,,
小学校,,稲城市立若葉台小学校,稲城市若葉台四丁目5番地,,,,042-331-7900,,,,,,,,,,,8:15,16:45,,,,,
小学校,,稲城市立平尾小学校,稲城市平尾三丁目1番地の3,,,,042-331-4391,,,,,,,,,,,8:15,16:45,,,,,
小学校,,稲城市立南山小学校,稲城市矢野口3635番地,,,,042-370-0373,,,,,,,,,,,8:15,16:45,,,,,
中学校,,稲城市立第一中学校,稲城市百村23番地,,,,042-377-9011,,,,,,,,,,,8:15,16:45,,,,,
中学校,,稲城市立第二中学校,稲城市坂浜1340番地,,,,042-331-3640,,,,,,,,,,,8:15,16:45,,,,,
中学校,,稲城市立第三中学校,稲城市矢野口3043番地,,,,042-377-7151,,,,,,,,,,,8:15,16:45,,,,,
中学校,,稲城市立第四中学校,稲城市押立1768番地,,,,042-377-2451,,,,,,,,,,,8:15,16:45,,,,,
中学校,,稲城市立第五中学校,稲城市向陽台三丁目1番地の1,,,,042-378-6121,,,,,,,,,,,8:15,16:45,,,,,
中学校,,稲城市立第六中学校,稲城市若葉台三丁目11番地,,,,042-331-7222,,,,,,,,,,,8:15,16:45,,,,,
中学校,,私立駒沢学園女子中学校,稲城市坂浜238番地,,,,042-350-7123,,,,,,,,,,,,,,,,,
教育施設,,稲城市立学校給食共同調理場第一調理場,稲城市東長沼1023番地,,,,042-377-8904,,,,,,,,,,,,,,,,,
教育施設,,稲城市立学校給食共同調理場第二調理場,稲城市若葉台四丁目4番地,,,,042-331-7103,,,,,,,,,,,,,,,,,
教育施設,,稲城市教育センター（中央教育相談室）,稲城市東長沼2111番地,,,,042-378-2110,,,,,,,,,,,9:00,17:00,,,,,
教育施設,,稲城市教育センター（ふれんど平尾教育相談室）,稲城市平尾一丁目9番地の1,,,,042-331-6686,,,,,,,,,,,9:00,17:00,,,,,
教育施設,,稲城市教育センター（特別支援教育相談室）,稲城市平尾一丁目9番地の1,,,,042-331-7302,,,,,,,,,,,9:00,17:00,,,,,
教育施設,,稲城市教育センター（適応指導教室梨の実ルーム）,稲城市平尾一丁目9番地の1,,,,042-331-7202,,,,,,,,,,,9:00,17:00,,,,,
教育施設,,稲城市教育センター（学校経営支援室）,稲城市平尾一丁目9番地の1,,,,042-331-7919,,,,,,,,,,,9:00,17:00,,,,,
高等学校,,私立駒沢学園女子高等学校,稲城市坂浜238番地,,,,042-350-7123,,,,,,,,,,,,,,,,,
短期大学,,私立駒沢女子短期大学,稲城市坂浜238番地,,,,042-350-7111,,,,,,,,,,,,,,,,,
大学,,私立駒沢女子大学,稲城市坂浜238番地,,,,042-350-7111,,,,,,,,,,,,,,,,,
